9714=○Blazing Scarab
9715=●Frost Scarab
9716=○Frost Scarab
9717=●Noxious Gas
9718=○Noxious Gas
9719=●Lucky Scarab
9720=○Lucky Scarab
9721=●Parasitic Nova
9722=○Parasitic Nova
9723=●Bramble Guard
9724=○Bramble Guard
9725=●Metabolic Boost
9726=○Metabolic Boost
9727=●Nature's Grace
9728=○Nature's Grace
9729=●Lending Hand
9730=○Lending Hand
9731=●Fox Form
9732=○Fox Form
9733=●Fox Wallop
9734=○Fox Wallop
9735=●Befuddling Mist
9736=○Befuddling Mist
9737=●Stunning Blow
9738=○Stunning Blow
9739=●Leech
9740=○Leech
9741=●Consume Spirit
9742=○Consume Spirit
9743=●Malefic Crush
9744=○Malefic Crush
9745=●Purge
9746=○Purge
9747=●Amplify Damage
9748=○Amplify Damage
9749=●Soul Degeneration
9750=○Soul Degeneration
9751=●Crush Vigor
9752=○Crush Vigor
9753=●Melee Mastery
9754=○Melee Mastery
9755=●Wood Mastery
9756=○Wood Mastery
9757=Hay
9758=Fruit
9759=Fungus
9760=Meat
9761=Fine Meat
9825=Yummy Chiaozu
9827=Delicious Chiaozu
9829=Perfect Chiaozu
9831=Wish Card
9833=Horse Tag
9834=Basic Reset Note
9835=Sword of the Three Worlds
9838=Violet Damask
9839=Sustainer Powder
9840=Reinforcor Powder
9841=Domination Cauldron
9842=Dustless Stone
9843=Burning Cloud Mirror
9844=Dark Cloud Mirror
9845=Soul Guide's Lamp
9846=Soul Guide's Banner
9847=Devil's Tear
9848=Holy Water of Heaven
9849=Miracle Herb
9850=Arcane Scroll
9851=Gold Gift Note
9852=Silver Gift Note
9853=Demon's Power
9854=Soulcleanse Water
9855=Broken Sword Blade
9926=Oil of Faerie Fish
9927=Leopard's Tooth
9931=Celestial Fox Tail
9932=Styren General's Mane
9933=Sacred Spring Water
9935=Heavenly Sword light
9936=Heavenly Sword light
9937=Prime Sword
9938=Mark of Heaven
9939=Mark of Man
9940=Mark of Ashura
9941=Mark of Hell
9942=Mark of the Wraiths
9943=Mark of the Beast
9944=Mark of Heaven
9946=Ring of Death
9966=Snack Tangkua
9967=Snack Yuanhsiao
9968=Tree Seed
9969=Rose
9971=0Mantle of Forsaken Limbo
9972=0Mantle of the Revered
9973=Without Name
9974=Without Name
9975=Without Name
9978=Without Name
9979=Without Name
9980=Without Name
9981=Without Name
9982=Without Name
9983=Without Name
9984=Without Name
9985=Without Name
9986=Without Name
10037=Without Name
10042=Catapult Scroll
10052=Orb of Demons
10053=Orb of Decaying Soul
10054=Orb of Burning Sky
10055=Orb of Celestial Spirit
10056=Orb of Catastrophe
10059=●Axe and Hammer Mastery
10060=○Axe and Hammer Mastery
10062=White Tiger Scroll Shen
10063=White Tiger Scroll Wei
10064=White Tiger Scroll Tsu
10065=White Tiger Scroll Lou
10066=White Tiger Scroll Pi
10067=White Tiger Scroll Ang
10068=White Tiger Scroll Kuei
10069=Azure Dragon Scroll Chiao
10070=Azure Dragon Scroll Hsin
10071=Azure Dragon Scroll Wei
10072=Azure Dragon Scroll Kang
10073=Azure Dragon Scroll Ti
10074=Azure Dragon Scroll Chi
10075=Azure Dragon Scroll Fang
10076=Black Tortoise Scroll Tou
10077=Black Tortoise Scroll Pi
10078=Black Tortoise Scroll Wei
10079=Black Tortoise Scroll Nu
10080=Black Tortoise Scroll Niu
10081=Black Tortoise Scroll Shih
10082=Black Tortoise Scroll Hsu
10083=Scarlet Phoenix Scroll Yi
10084=Scarlet Phoenix Scroll Liu
10085=Scarlet Phoenix Scroll Chang
10086=Scarlet Phoenix Scroll Ching
10087=Scarlet Phoenix Scroll Chen
10088=Scarlet Phoenix Scroll Kuei
10089=Scarlet Phoenix Scroll Hsing
10090=Demonol Document: Mercury
10091=Demonol Document: Saturn
10092=Demonol Document: Mars
10093=Demonol Document: Venus
10094=Demonol Document: Moon
10095=Demonol Document: Sun
10096=Demonol Document: Jupiter
10097=Purgatol Document: Jupiter
10098=Purgatol Document: Moon
10099=Purgatol Document: Mars
10100=Purgatol Document: Venus
10101=Purgatol Document: Saturn
10102=Purgatol Document: Mercury
10103=Purgatol Document: Sun
10104=Renegatol Document: Jupiter
10105=Renegatol Document: Mercury
10106=Renegatol Document: Moon
10107=Renegatol Document: Saturn
10108=Renegatol Document: Venus
10109=Renegatol Document: Mars
10110=Renegatol Document: Sun
10111=Naughtol Document: Mars
10112=Naughtol Document: Saturn
10113=Naughtol Document: Moon
10114=Naughtol Document: Jupiter
10115=Naughtol Document: Mercury
10116=Naughtol Document: Venus
10117=Naughtol Document: Sun
10118=Demonhunt Document
10119=Hearts
10120=Loving Hearts
10121=Lights of Stars and Moon
10122=Cupid's Arrow
10123=Perfect World
10124=Birthday Cake
10125=Love Baloon
10126=Magic Heart
10127=Rose
10128=Fantastic Firework
10129=Love
10130=I Love You
10131=Happy Birthday
10132=Angel's Heart
10135=☆Undoubted Existence
10136=☆Violet Comet
10137=☆Forged Crimson
10138=☆Heavenly Waterfall
10139=☆Lunar Glaive
10140=☆Unbound Freedom
10141=☆Enshrined Deity
10142=☆Mountainsmasher
10143=☆Master's Axe
10144=☆Pahuang
10145=☆Soul Slasher
10146=☆Solarhunter
10147=☆Shadow Vice
10148=☆Reaper's Shot
10149=☆Gliding Rainbow
10150=☆Alien Iron
10151=☆Lunar Helm
10152=☆Hat of Dark Portentworld
10153=☆Lunar Pants
10154=☆Lunar Armor
10155=☆Armor of Dark Portentworld
10156=☆Boots of Dark Portentworld
10157=☆Bracers of the Divine Guardian
10158=☆Robe of the Divine Guardian
10159=☆Boots of Soulshatterer
10160=☆Bracers of Soulshatterer
10161=☆Cuisses of Soulshatterer
10162=☆Cuisse of the Divine Guardian
10163=☆Dustless Ring
10164=☆Ring of Enlightenment
10165=☆Blood Spirit Ring
10166=☆Ethereal Ring
10167=☆Dustless Necklace
10168=☆Blood Spirit Necklace
10169=☆Ethereal Necklace
10170=☆Necklace of Enlightenment
10171=☆Dustless Belt
10172=☆Ethereal Belt
10173=☆Blood Spirit Belt
10174=☆Sash of Enlightenment
10175=Happy Birthday
10176=Orange Firework
10177=Virgo
10178=Taurus
10179=Cancer
10180=Aries
10181=Sagittarius
10182=Leo
10183=Gemini
10184=Libra
10185=Scorpio
10186=Capricorn
10187=Aquarius
10188=Pisces
10189=Blue Loving You
10190=Happy Birthday
10191=Tri-Colored Balls
10192=Explosive Poppers
10193=Twinkling Stars
10194=Green Fireworks
10195=Green Stars
10196=Blue Planet
10197=Blue Stars
10198=Blue Missing You
10199=Blue Loving You
10200=Blue Eyes
10201=Yellow Fireworks
10202=Red Fireworks
10203=Fantastic Explosion
10204=Double Bursts
10205=Toothbrush
10206=Sofa
10207=RMB
10208=Agree
10209=Ro...ro...robbery!
10210=Happy Birthday to You
10211=I love you
10212=Heart Shapes
10213=Cross Star
10214=Darling, will you marry me?
10215=Blossom
10216=Niulang and Chihnu
10217=Wishing you Prosperity
10218=Marry Me, Sweetie
10219=Bring it on!
10220=I will love you all my life
10221=Milky Way Blasters
10222=Peas in a Pod
10223=Gleaming Tree
10224=Beautiful Time
10225=You are the one for me
10230=Lotus
10231=My Faction Rules!
10232=Slogan
10233=SOS
10234=Victory
10235=No.1 Faction
10236=Whirly Swirl
10237=Whirly Swirl
10238=Whirly Swirl
10239=Whirly Swirl
10240=Whirly Swirl
10241=Whirly Whirl
10242=Whirly Whirl
10243=Whirly Whirl
10244=Whirly Whirl
10245=Whirly Whirl
10246=Fire Sparklers
10247=Happy Children's Day
10248=Best Wishes
10249=Best Wishes for Your Family
10250=Mutual Joy
10251=Work with pride
10252=We are always together
10253=Merry Christmas
10254=Happy New Year!
10255=Happy Mid-Autumn Day
10256=Love of Valentine's Day
10257=Valentine's Day Gift
10258=Valentine: Love you forever
10259=Unceasing Love
10260=Rocking Beauty Fireworks
10261=Gorgeous Fireworks
10262=No Money Here
10263=Blue Lagoon
10264=Check it out honey!
10265=You are my everything
10266=Hot Shot
10267=Hey handsome! Watch this!
10268=I will be somebody
10269=Wanting you everyday
10270=Wait for you
10271=Just for you
10272=I love you
10273=Clivia Orchid
10274=Lotus
10275=Forever Happy
10276=Beautiful as Flower
10280=Walk with you to the end
10281=Friendship never dies
10282=Love forever
10283=Unity is Power!
10284=Chinese Valentine's Day
10285=Double Happinesses
10286=Treasure Your Family
10287=Slogan of the Axe Gang
10288=Marriage Blessing
10289=I love you to pieces!
10290=Merry Christmas
10302=Without Name
10312=Solar Spatula
10313=Lunar Spatula
10314=Ambrosia
10315=Astral Mustard Pack
10316=Peach Petal Dew
10317=Joyeh Creek Dew
10318=Morning Dew Drip
10325=Wellspring Wine Recipe
10326=Glaciaga Crystal
10327=Peachblossom Spice
10328=Deepwater Essence
10329=Wellspring Wine
10351=Overclocked Mechrab
10352=Golden Mechrab
10353=Gilded Mechrab
10354=Krimson Mechrab
10355=Aurum Mechrab
10356=Bramble Cactopod
10357=Soft Cactopod
10358=Prickly Cactopod
10359=Abnormal Cactopod
10360=Mutant Cactopod
10361=Inferior Cactopod
10362=Gall's Cactopod
10363=Acrimonic Cactopod
10364=Superior Cactopod
10365=Jealous Cactopod
10366=Covetous Cactopod
10367=Lusting Cactopod
10368=Love's Sting
10369=Lithic Cactopod
10370=Clever Cactopod
10371=Ripe Cactopod
10372=Celestial Sting
10373=Ethereal Inamorato
10374=Glacial Seed
10375=Pyral Dodonix
10376=Molten Dodnix
10377=Stubborn Dodonix
10378=Lava Dodonix
10379=Athanasic Moa
10380=Sower of the Flame
10381=Indulgent Flametoe
10382=Dodon Laronist
10383=Dodon Jailbird
10384=Infernal Eidolon
10385=Mad Wolfling
10386=Sharptooth Wolfling
10387=Cruel Wolfling
10388=Wild Wolfling
10389=Riding Wolf
10390=Prairie Wolf
10391=Furious Wolf
10392=Sharptooth Wolf
10393=Bitter Wolf
10394=Vicious Snaggletooth
10395=Snaggletooth Chief
10396=Vicious Snaggletooth Chief
10397=Forest Wolfkin
10398=Frozen Wolfkin
10399=Wooden Wolfmaster
10400=Grottoden Wolfkin
10401=Frozen Wolfmaster
10402=Grottoden Wolfmaster
10403=Heartless Wolf
10404=White-eyed Wolfkin
10405=Darkbreed Wolfkin
10406=Blackhive Wolfkin Premier
10407=Blackhive Wolfkin
10408=Blackhive Snarl
10409=Spectral Wolfkin
10410=Treeline Wolfkin
10411=Spectral Wolf Lord
10412=Treeline Wolf Lord
10413=Snakevalley Bloodwolf
10414=Winged Wolfkin
10415=Scarletail Wolfkin
10416=Wildstar Wolf
10417=Scarletail Wolf King
10418=Wildstar Wolf Lord
10419=Mythical Wolfkin
10420=Two-Headed Abomination
10421=Desert Mastiff
10422=Mastiff of the Great Divide
10423=Giant Twinheaded Canus
10424=Great Twinheaded Canus
10425=Ogre Razortooth
10426=Razortooth beachcomber
10427=Ogre Seawolf King
10428=Earth Fat Wolf
10429=Guardian Wolf
10430=Steppenwolf
10431=Eagleclaw Wolf
10432=Neolithic Wolf
10433=Lunar Lupin
10434=King of the Wolves
10435=Illuminated Wolf
10436=Mother of the Pack
10437=Bluntclaw Kitten
10438=Short Tooth Kitten
10439=Snaggletooth Kitten
10440=Sharpclaw Lynxus
10441=Bucktooth Lynxus
10442=Crakpot Lynxus
10443=Irontail Lynxus
10444=Wilderness Lynxus
10445=Arboreal Lynxus
10446=Scout Lynxus
10447=Arboreal Grimalkin
10448=Lynxus Vassal
10449=Arboreal Vassal
10450=Steelfang Grimalkin
10451=Snow Walker Lynx
10452=Winter Lynx
10453=Lyncean Hunter
10454=Lyncean King Hunter
10455=Ferioucious Lynx
10456=King Grimalkin
10457=Demonic Grimalkin
10458=Netherplane Grimalking
10459=Lesser Grimalkin
10460=Greater Grimalkin
10461=Ironhide Grimalkin
10462=Steelhide Grimalkin
10463=Ironhide Puss
10464=Steelhide Puss
10465=Aurichide Grimalkin
10466=Silverback Grimalkin
10467=Silverback Grimalking
10468=Aurichide Grimalking
10469=Spotted Felis
10470=Redtail Minkii
10471=Sable Minkii
10472=Minkii Mongoose
10473=Darting Minkii
10474=Superior Minkii
10475=Sable Elder
10476=Sable Mongoose
10477=Charing Sable
10478=Mongoose King
10479=Carapest Terror
10480=Longhorned Carapest
10481=Ancestor's Horror
10482=Ancient Nightmare
10483=King Carapest
10484=Molten Carapest
10485=Horned Molten Carapest
10486=Diabolic Jester
10487=Cautious Spider
10488=Tarantulax Huntress
10489=Ferocious Araneid
10490=Ferocious Araneid King
10491=Scorpion Pup
10492=Varicose Scorpion
10493=Pollen Scorpion
10494=Arachnoid Poisontail
10495=Inquisitive Poisontail
10496=Lithic Scorpion King
10497=Melancholic Scorpion
10498=Weeping Scorpion Queen
10499=Anteater Scorpion
10500=Melancholic Scorpion King
10501=Lithic Scorpion
10502=Rockbreaker Poisontail
10503=Lithic Scorpion King
10504=Remnant Venomtail
10505=Scorpid Vemon Master
10506=Giant Ant
10507=Ant Soldier
10508=Shearleaf Antitan
10509=Shearleaf Antitan
10510=Shearleaf Antitan King
10511=Molten Ant
10512=Molten Ant Soldier
10513=Blazing Antitan
10514=Blazing Antitan
10515=Fire Antitan Footsoldier
10516=Fire Antitan Terror
10517=Fire Antitan King
10518=Mutant Antitan King
10519=Petite Waspkin
10520=Petite Vespin
10521=Petite Sawfly
10522=Woodland Waspkin
10523=Desert Waspkin
10524=Forest Waspear
10525=Wooland Hornet
10526=Desert Hornet
10527=Forest Hornet
10528=Killer Wasp
10529=Killer Hornet
10530=Killer Drone
10531=Bumblee Terror
10532=Dangerous Drone
10533=Murderious Vespid
10534=Enslaved insect
10535=Wasp Hivewarder
10536=Insect Mistress
10537=Stinging Annoyance
10538=Hornet Hivewarder
10539=Raging Insect
10540=Petite Woodland Waspkin
10541=Desert Waspkin
10542=Forest Waspkin
10543=Silverwing Vook
10544=Goldenwing Emperor
10545=Poison Goldwing
10546=Wimble Goldwing
10547=Bloody Goldwing
10548=Goldwing Carapest
10549=Goldwing hunter
10550=Goldwing Chaser
10551=Goldwing Search
10552=Goldwing Chief
10553=Goldwing Chief Scout
10554=Goldwing Chief Seeker
10555=Emerald Qingfu
10556=Jaden Qingfu
10557=Verdant Qingfu
10558=Quadrastral Beetle
10559=Pentastral Beetle
10560=Heptastral Beetle
10561=Pentastral Beetle King
10562=Quadrastral Beetle King
10563=Heptastral Beetle King
10564=Nonastral Beetle
10565=Nonastral Beetle King
10566=Ostial Centipex
10567=Ostial Centipex Lord
10568=Gesttone Chilopod
10569=Brambleback Centipex
10570=Gesttone Centipex King
10571=Brambleback Centipex King
10572=Destroyer Centipex
10573=Dual-Bladed Centipex
10574=Centipod Destroyer
10575=Dual-blade Centipex King
10576=Vipent Centepex
10577=Goldnob Diplopod
10578=Scarletnob Diplopod
10579=Goldnob Lord Diplopod
10580=Mutant Centipod
10581=Derranged Centipex
10582=Mincer Centipex
10583=Centipod Lord
10584=Without Name
10585=Molten Chilpod
10586=Grand Molten Chilpod
10587=Mothran Dazzlewing
10588=Pavonine Vipent
10589=Krimson Boa
10590=Chromatic Vipent
10591=Jokul Serpent
10592=Heptapace Vipent
10593=Pentapace Vipent
10594=Coral Viper
10595=Kraitos
10596=Scarlet Viper
10597=Heteroscaled Vipent
10598=Poisonfang Vipent
10599=Vermillion Vipent
10600=Coral Vipent
10601=Lithic Vipent
10602=Celestial Plumpfish
10603=Asgard Plumpfish
10604=Shallowhirl Tortoise
10605=Abysmal Turtle
10606=Riptide Tortoise
10607=Moorcrawler Hornshell
10608=Highlands Tortoise
10609=Amphibian Turtle
10610=Amphibian Tortoise King
10611=Saint's Lake Tortoise
10612=Vortex Crawler Monarch
10613=Vortex Crawler
10614=Mutant Whirler Turtle
10615=Saint's Lake Tortoise King
10616=Shores Turtle
10617=Snake Isle Hornshell
10618=Turtle of the Depths
10619=Tortoise Everlasting
10620=Etherpond Turtle
10621=Oddfoot Pup
10622=Prickly Oddfoot Pup
10623=Oddfoot Pup Lancer
10624=Oddfoot
10625=Oddfoot King
10626=Prickly Oddfoot
10627=Oddfoot Spear
10628=Prickly Oddfoot King
10629=Snubnose Oddfoot
10630=Oddfoot Lancer
10631=Heavenly Oddfoot
10632=Celestial Oddfoot Champion
10633=Bigmouth Oddfoot
10634=Sharptooth Oddfoot
10635=Jawbone Oddfoot
10636=Foulmouth Oddfoot
10637=Oddfoot Mutant
10638=Oddfoot Mutant Prime
10639=Oddfoot Vizier
10640=Hiruntial Oddfoot
10641=Sharpfang Oddfoot
10642=Oddfoot Quillite
10643=Feathered Oddfoot
10644=Oddfoot Phoenixtail
10645=Antelope Pup
10646=Frost Antelope
10647=Proud Antelope
10648=Soulchaser Antelope
10649=Antelope Sage
10650=Celestial Antelope
10651=Blizzard Antelope
10652=Greater Celestial Antelope
10653=Boondock Rhinodrake
10654=Rhinodrake Plainswalker
10655=Billabong Rhinodrake
10656=Rhinodrake Megalith
10657=Tectonic Rhinodrake
10658=Celestial Rhinodrake
10659=Heavenly Rhinorex
10660=Pinnaer Foxwing
10661=Snatchfoot Foxwing
10662=Pinnaflop Foxwing
10663=Foxwing of the Void
10664=Terrestrial Foxwing
10665=Foxwing Supreme
10666=Ninetailed Firefox
10667=Peachyard Firefox
10668=Elysium Fowl
10669=White Pheasant
10670=Tabby Plumdrop
10671=Snow Hare
10672=Shaodu Cub
10673=Windwalking Piggy
10674=Cuddly Pup
10675=Kowlin
10676=Armored Bear
10677=Overclocked Mechrab Pet Egg
10678=Golden Mechrab Pet Egg
10679=Gilded Mechrab Pet Egg
10680=Krimson Mechrab Pet Egg
10681=Aurum Mechrab Pet Egg
10682=Bramble Cactopod Pet Egg
10683=Soft Cactopod Pet Egg
10684=Prickly Cactopod Pet Egg
10685=Abnormal Cactopod Pet Egg
10686=Mutant Cactopod Pet Egg
10687=Inferior Cactopod Pet Egg
10688=Gall's Cactopod Pet Egg
10689=Acrimonic Cactopod Pet Egg
10690=Superior Cactopod Pet Egg
10691=Jealous Cactopod Pet Egg
10692=Covetous Cactopod Pet Egg
10693=Lusting Cactopod Pet Egg
10694=Love's Sting Pet Egg
10695=Lithic Cactopod Pet Egg
10696=Clever Cactopod Pet Egg
10697=Ripe Cactopod Pet Egg
10698=Celestial Sting Pet Egg
10699=Ethereal Inamorato Pet Egg
10700=Glacial Seed Pet Egg
10701=Pyral Dodonix Pet Egg
10702=Molten Dodnix Pet Egg
10703=Stubborn Dodonix Pet Egg
10704=Lava Dodonix Pet Egg
10705=Athanasic Moa Pet Egg
10706=Sower of the Flame Pet Egg
10707=Indulgent Flametoe Pet Egg
10708=Dodon Laronist Pet Egg
10709=Dodon Jailbird Pet Egg
10710=Infernal Eidolon Pet Egg
10711=Mad Wolfling Pet Egg
10712=Sharptooth Wolfling Pet Egg
10713=Cruel Wolfling Pet Egg
10714=Wild Wolfling Pet Egg
10715=Riding Wolf Pet Egg
10716=Prairie Wolf Pet Egg
10717=Furious Wolf Pet Egg
10718=Sharptooth Wolf Pet Egg
10719=Bitter Wolf Pet Egg
10720=Vicious Snaggletooth Pet Egg
10721=Snaggletooth Chief Pet Egg
10722=Vicious Snaggletooth Chief Egg
10723=Forest Wolfkin Pet Egg
10724=Frozen Wolfkin Pet Egg
10725=Wooden Wolfmaster Pet Egg
10726=Grottoden Wolfkin Pet Egg
10727=Frozen Wolfmaster Pet Egg
10728=Grottoden Wolfmaster Pet Egg
10729=Heartless Wolf Pet Egg
10730=White-eyed Wolfkin Pet Egg
10731=Darkbreed Wolfkin Pet Egg
10732=Blackhive Wolfkin Pet Egg
10733=Blackhive Wolfkin Pet Egg
10734=Black Guardian Pet Egg
10735=Spectral Wolfkin Pet Egg
10736=Treeline Wolfkin Pet Egg
10737=Spectral Wolf Lord Pet Egg
10738=Treeline Wolf Lord Pet Egg
10739=Snakevalley Bloodwolf Pet Egg
10740=Winged Wolfkin Pet Egg
10741=Scarletail Wolfkin Pet Egg
10742=Wildstar Wolf Pet Egg
10743=Scarletail Wolf King Pet Egg
10744=Wildstar Wolf Lord Pet Egg
10745=Mythical Wolfkin Pet Egg
10746=Two-Headed Abomination Pet Egg
10747=Desert Mastiff Pet Egg
10748=Mastiff Pet Egg
10749=Giant Twinheaded Canus Pet Egg
10750=Great Twinheaded Canus Pet Egg
10751=Ogre Razortooth Pet Egg
10752=Razortooth Beachcomber Pet Egg
10753=Ogre Seawolf King Pet Egg
10754=Mudwalker Lupus Pet Egg
10755=Guardian Wolf Pet Egg
10756=Steppenwolf Pet Egg
10757=Eagleclaw Wolf Pet Egg
10758=Neolithic Wolf Pet Egg
10759=Lunar Lupin Pet Egg
10760=King of the Wolves Pet Egg
10761=Illuminated Wolf Pet Egg
10762=Mother of the Pack Pet Egg
10763=Bluntclaw Kitten Pet Egg
10764=Short Tooth Kitten Pet Egg
10765=Snaggletooth Kitten Pet Egg
10766=Sharpclaw Lynxus Pet Egg
10767=Bucktooth Lynxus Pet Egg
10768=Crakpot Lynxus Pet Egg
10769=Irontail Lynxus Pet Egg
10770=Wilderness Lynxus Pet Egg
10771=Arboreal Lynxus Pet Egg
10772=Scout Lynxus Pet Egg
10773=Arboreal Grimalkin Pet Egg
10774=Lynxus Vassal Pet Egg
10775=Arboreal Vassal Pet Egg
10776=Steelfang Grimalkin Pet Egg
10777=Snow Walker Lynx Pet Egg
10778=Winter Lynx Pet Egg
10779=Lyncean Hunter Pet Egg
10780=Lyncean King Hunter Pet Egg
10781=Ferioucious Lynx Pet Egg
10782=King Grimalkin Pet Egg
10783=Demonic Grimalkin Pet Egg
10784=Netherplane Grimalking Pet Egg
10785=Lesser Grimalkin Pet Egg
10786=Greater Grimalkin Pet Egg
10787=Ironhide Grimalkin Pet Egg
10788=Steelhide Grimalkin Pet Egg
10789=Ironhide Puss Pet Egg
10790=Steelhide Puss Pet Egg
10791=Aurichide Grimalkin Pet Egg
10792=Silverback Grimalkin Pet Egg
10793=Silverback Grimalking Pet Egg
10794=Aurichide Grimalking Pet Egg
10795=Spotted Felis Pet Egg
10796=Nonastral Beetle King Pet Egg
10797=Redtail Minkii Pet Egg
10798=Sable Minkii Pet Egg
10799=Minkii Mongoose Pet Egg
10800=Darting Minkii Pet Egg
10801=Superior Minkii Pet Egg
10802=Sable Elder Pet Egg
10803=Sable Mongoose Pet Egg
10804=Charing Sable Pet Egg
10805=Mongoose King Pet Egg
10806=Carapest Terror Pet Egg
10807=Longhorned Carapest Pet Egg
10808=Ancestor's Horror Pet Egg
10809=Ancient Nightmare Pet Egg
10810=King Carapest Pet Egg
10811=Molten Carapest Pet Egg
10812=Horned Molten Carapest Pet Egg
10813=Diabolic Jester Pet Egg
10814=Cautious Spider Pet Egg
10815=Tarantulax Huntress Pet Egg
10816=Ferocious Araneid Pet Egg
10817=Ferocious Araneid King Pet Egg
10818=Scorpion Pup Pet Egg
10819=Varicose Scorpion Pet Egg
10820=Pollen Scorpion Pet Egg
10821=Arachnoid Poisontail Pet Egg
10822=Inquis. Poisontail Pet Egg
10823=Lithic Scorpion King Pet Egg
10824=Melancholic Scorpion Pet Egg
10825=Weeping Scorpion Queen Pet Egg
10826=Anteater Scorpion Pet Egg
10827=Melancholic Scorpion King Egg
10828=Lithic Scorpion Pet Egg
10829=Rockbreaker Poisontail Pet Egg
10830=Lithic Scorpion King Pet Egg
10831=Remnant Venomtail Pet Egg
10832=Scorpid Vemon Master Pet Egg
10833=Giant Ant Pet Egg
10834=Ant Soldier Pet Egg
10835=Shearleaf Antitan Pet Egg
10836=Shearleaf Antitan Pet Egg
10837=Shearleaf Antitan King Pet Egg
10838=Molten Ant Pet Egg
10839=Molten Ant Soldier Pet Egg
10840=Blazing Antitan Pet Egg
10841=Blazing Antitan Pet Egg
10842=Fire Antitan Footsoldier Egg
10843=Fire Antitan Terror Pet Egg
10844=Fire Antitan King Pet Egg
10845=Mutant Antitan King Pet Egg
10846=Petite Waspkin Pet Egg
10847=Petite Vespin Pet Egg
10848=Petite Sawfly Pet Egg
10849=Woodland Waspkin Pet Egg
10850=Desert Waspkin Pet Egg
10851=Forest Waspear Pet Egg
10852=Wooland Hornet Pet Egg
10853=Desert Hornet Pet Egg
10854=Forest Hornet Pet Egg
10855=Killer Wasp Pet Egg
10856=Killer Hornet Pet Egg
10857=Killer Drone Pet Egg
10858=Bumblee Terror Pet Egg
10859=Dangerous Drone Pet Egg
10860=Murderious Vespid Pet Egg
10861=Enslaved insect Pet Egg
10862=Wasp Hivewarder Pet Egg
10863=Insect Mistress Pet Egg
10864=Stinging Annoyance Pet Egg
10865=Hornet Hivewarder Pet Egg
10866=Raging Insect Pet Egg
10867=Petite Woodland Waspkin Pet Egg
10868=Desert Waspkin Pet Egg
10869=Forest Waspkin Pet Egg
10870=Silverwing Vook Pet Egg
10871=Goldenwing Emperor Pet Egg
10872=Poison Goldwing Pet Egg
10873=Wimble Goldwing Pet Egg
10874=Bloody Goldwing Pet Egg
10875=Goldwing Carapest Pet Egg
10876=Goldwing Hunter Pet Egg
10877=Goldwing Chaser Pet Egg
10878=Goldwing Search Pet Egg
10879=Goldwing Chief Pet Egg
10880=Goldwing Chief Scout Pet Egg
10881=Goldwing Chief Seeker Pet Egg
10882=Emerald Qingfu Pet Egg
10883=Jaden Qingfu Pet Egg
10884=Verdant Qingfu Pet Egg
10885=Quadrastral Beetle Pet Egg
10886=Pentastral Beetle Pet Egg
10887=Heptastral Beetle Pet Egg
10888=Pentastral Beetle King Egg
10889=Quadrastral Beetle King Pet Egg
10890=Heptastral Beetle King Pet Egg
10891=Nonastral Beetle Pet Egg
10892=Ostial Centipex Lord Pet Egg
10893=Gesttone Chilopod Pet Egg
10894=Brambleback Centipex Pet Egg
10895=Gesttone Centipex King Pet Egg
10896=Centipex King Pet Egg
10897=Destroyer Centipex Pet Egg
10898=Dual-Bladed Centipex Pet Egg
10899=Centipod Destroyer Pet Egg
10900=Bladed Centipex King Pet Egg
10901=Vipent Centepex Pet Egg
10902=Goldnob Diplopod Pet Egg
10903=Scarletnob Diplopod Pet Egg
10904=Goldnob Lord Diplopod Pet Egg
10905=Mutant Centipod Pet Egg
10906=Derranged Centipex Pet Egg
10907=Mincer Centipex Pet Egg
10908=Centipod Lord Pet Egg
10909=Without Name
10910=Molten Chilpod Pet Egg
10911=Grand Molten Chilpod Pet Egg
10912=Mothran Dazzlewing Pet Egg
10913=Pavonine Vipent Pet Egg
10914=Krimson Boa Pet Egg
10915=Chromatic Vipent Pet Egg
10916=Jokul Serpent Pet Egg
10917=Heptapace Vipent Pet Egg
10918=Pentapace Vipent Pet Egg
10919=Coral Viper Pet Egg
10920=Kraitos Pet Egg
10921=Scarlet Viper Pet Egg
10922=Heteroscaled Vipent Pet Egg
10923=Poisonfang Vipent Pet Egg
10924=Vermillion Vipent Pet Egg
10925=Coral Vipent Pet Egg
10926=Lithic Vipent Pet Egg
10927=Celestial Plumpfish Pet Egg
10928=Asgard Plumpfish Pet Egg
10929=Shallowhirl Tortoise Pet Egg
10930=Abysmal Turtle Pet Egg
10931=Riptide Tortoise Pet Egg
10932=Moorcrawler Hornshell Pet Egg
10933=Highlands Tortoise Pet Egg
10934=Amphibian Turtle Pet Egg
10935=Tortoise King Pet Egg
10936=Saint's Lake Tortoise Pet Egg
10937=Vortex Crawler Monarch Pet Egg
10938=Vortex Crawler Pet Egg
10939=Mutant Whirler Turtle Pet Egg
10940=Saint's Lake Tortoise King Egg
10941=Shores Turtle Pet Egg
10942=Snake Isle Hornshell Pet Egg
10943=Turtle of the Depths Pet Egg
10944=Tortoise Everlasting Pet Egg
10945=Etherpond Turtle Pet Egg
10946=Oddfoot Pup Pet Egg
10947=Prickly Oddfoot Pup Pet Egg
10948=Oddfoot Pup Lancer Pet Egg
10949=Oddfoot Pet Egg
10950=Oddfoot King Pet Egg
10951=Prickly Oddfoot Pet Egg
10952=Oddfoot Spear Pet Egg
